Step,EntityID,X,Y,Energy,Age,Speed,Mass,EnergyEfficiency,ReproductionThreshold,SightRange,MetabolismRate,MaxLifespan,BiomeType,HasFood\n251,E000,39,25,36.87,251,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
302,E002,44,6,41.80,126,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,true
303,E000,47,36,15.97,303,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
303,E001,40,15,9.38,197,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
303,E002,45,6,41.55,127,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
304,E000,46,36,15.30,304,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
304,E001,41,15,8.59,198,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
304,E002,44,6,41.11,128,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
305,E000,45,36,14.63,305,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
305,E001,42,16,7.54,199,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
305,E002,45,6,40.66,129,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
306,E000,44,37,14.22,306,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
306,E001,41,16,6.75,200,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
306,E002,44,7,40.15,130,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
307,E000,44,38,13.45,307,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
307,E001,42,15,5.69,201,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
307,E002,45,7,39.71,131,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
308,E000,44,37,13.11,308,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
308,E001,42,16,4.90,202,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
308,E002,45,8,39.26,132,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
309,E000,44,36,12.66,309,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
309,E001,42,17,4.11,203,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
309,E002,46,9,38.75,133,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
310,E000,43,35,12.15,310,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
310,E001,41,17,3.32,204,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
310,E002,45,10,38.24,134,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
311,E000,42,35,11.38,311,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
311,E001,42,16,2.27,205,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
311,E002,45,11,37.80,135,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
312,E000,43,35,11.04,312,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
312,E001,42,17,1.48,206,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
312,E002,44,12,37.28,136,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
313,E000,43,36,10.59,313,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
313,E001,44,13,36.84,137,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
314,E000,44,35,10.08,314,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
314,E001,43,13,36.39,138,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
315,E000,44,36,9.64,315,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
315,E001,44,12,35.88,139,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
316,E000,45,36,8.86,316,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
316,E001,43,11,35.37,140,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
317,E000,45,37,8.19,317,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
317,E001,42,12,34.86,141,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
318,E000,45,38,7.52,318,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
318,E001,42,11,34.42,142,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
319,E000,44,39,6.65,319,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
319,E001,42,12,33.97,143,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
320,E000,44,40,5.98,320,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
320,E001,42,11,33.53,144,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
321,E000,43,39,5.10,321,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
321,E001,43,10,33.01,145,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
322,E000,44,40,4.23,322,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
322,E001,43,9,32.57,146,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
323,E000,45,41,3.36,323,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
323,E001,42,8,32.06,147,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
324,E000,46,42,2.49,324,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
324,E001,41,9,31.55,148,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
325,E000,47,42,1.82,325,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
325,E001,40,9,31.10,149,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
326,E000,46,42,1.15,326,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
326,E001,41,8,30.59,150,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
327,E000,41,9,30.15,151,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
328,E000,42,10,29.63,152,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
329,E000,43,10,29.19,153,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
330,E000,42,10,28.74,154,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
331,E000,41,9,28.23,155,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
332,E000,41,8,27.79,156,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
333,E000,41,7,27.34,157,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
334,E000,42,7,26.90,158,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
335,E000,43,6,26.39,159,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
336,E000,42,7,25.88,160,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
337,E000,41,6,25.36,161,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
338,E000,41,5,24.08,162,1.00,2.00,1.00,50.00,5.00,0.10,1000,GRASS,false
339,E000,40,4,23.07,163,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
340,E000,40,3,22.28,164,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
341,E000,39,2,21.23,165,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,true
342,E000,40,2,21.44,166,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
343,E000,40,3,20.65,167,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
344,E000,41,2,19.59,168,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
345,E000,42,2,18.80,169,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
346,E000,43,1,18.43,170,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
347,E000,44,2,17.92,171,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
348,E000,44,1,17.47,172,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
349,E000,44,2,17.03,173,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
350,E000,45,2,16.58,174,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
351,E000,45,3,16.14,175,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
352,E000,45,4,15.69,176,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
353,E000,45,3,15.25,177,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
354,E000,45,2,14.80,178,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
355,E000,45,1,14.36,179,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
356,E000,45,2,13.91,180,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
357,E000,44,2,13.47,181,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
358,E000,44,3,13.02,182,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
359,E000,45,3,12.58,183,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
360,E000,46,2,12.07,184,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
361,E000,45,1,11.55,185,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
362,E000,45,2,11.11,186,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
363,E000,44,3,10.60,187,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
364,E000,43,2,10.09,188,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
365,E000,44,2,9.64,189,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
366,E000,43,3,7.94,190,1.00,2.00,1.00,50.00,5.00,0.10,1000,GRASS,false
367,E000,42,3,7.20,191,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
368,E000,43,3,6.05,192,1.00,2.00,1.00,50.00,5.00,0.10,1000,GRASS,false
369,E000,44,4,5.73,193,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
370,E000,44,3,5.28,194,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
371,E000,43,3,4.00,195,1.00,2.00,1.00,50.00,5.00,0.10,1000,GRASS,false
372,E000,43,4,3.74,196,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
373,E000,44,4,3.29,197,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
374,E000,43,5,2.78,198,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
375,E000,42,6,2.27,199,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
376,E000,41,7,1.76,200,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
377,E000,41,8,1.31,201,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
